UniqueID,DateOfBite,Breed,Age,Gender,SpayNeuter,Borough,ZipCode
6479,6/13/2017,SIBERIAN HUSKY,0.2,M,FALSE,Queens,11434
6480,6/15/2017,GERMAN SHEPHERD,7,M,TRUE,Queens,11365
6481,6/16/2017,GOLDEN RETREIVER,12,M,TRUE,Queens,11368
6482,6/15/2017,JACK RUSS,5,M,FALSE,Queens,11432
6483,6/17/2017,YORKSHIRE TERRIER,2,M,TRUE,Queens,11355
6484,6/16/2017,GOLDEN RETREIVER,3,M,TRUE,Queens,11106
6485,6/12/2017,SIBERIAN HUSKY,5,M,TRUE,Queens,11385
6486,6/18/2017,GERMAN SHEPHERD,9,M,FALSE,Queens,11419
6487,6/14/2017,MASTIFF,3,M,TRUE,Queens,11373
6488,6/18/2017,PIT BULL,NA,U,FALSE,Queens,11418
6489,6/17/2017,GERMAN SHEPHERD,4,M,TRUE,Queens,11416
6490,6/19/2017,OTHER,NA,U,FALSE,Queens,11374
6491,6/17/2017,SHIBA INU,3,M,TRUE,Queens,11691
6492,6/14/2017,PIT BULL,NA,U,FALSE,Queens,11413
6493,6/19/2017,CANE,3,M,FALSE,Queens,11427
6494,6/16/2017,GERMAN SHEPHERD,0.6,F,FALSE,Queens,11414
6495,6/19/2017,LABRADOR,2,M,FALSE,Queens,11379
6496,6/14/2017,BULL DOG,8,M,FALSE,Queens,11357
6497,6/16/2017,YORKSHIRE TERRIER,2,F,FALSE,Queens,11354
6498,6/14/2017,PIT BULL,NA,U,FALSE,Queens,11413
6499,6/21/2017,POODLE,NA,U,FALSE,Queens,11378
6500,6/21/2017,GERMAN SHEPHERD,2,M,TRUE,Queens,11379
6501,6/21/2017,SHIH TZU,11,M,TRUE,Queens,11360
6502,6/22/2017,ROTTWEILER,6,M,TRUE,Queens,11367
6503,5/30/2017,PIT BULL,6,F,TRUE,Queens,11379
6504,6/26/2017,ROTTWEILER,NA,U,FALSE,Queens,11365
6505,6/1/2017,SHIH TZU,1,F,FALSE,Queens,11413
6506,6/23/2017,PIT BULL,2,M,FALSE,Queens,11428
6507,6/24/2017,POMERANIAN,8,F,FALSE,Queens,11364
6508,6/25/2017,ALASKAN,2,F,FALSE,Queens,11378
6509,6/24/2017,SHIH TZU,10,M,TRUE,Queens,11419
6510,6/25/2017,PIT BULL,NA,U,FALSE,Queens,11434
6511,6/18/2017,OTHER,NA,U,FALSE,Queens,11434
6512,6/25/2017,CHIHUAHUA,3,M,TRUE,Queens,11691
6513,6/26/2017,AMERICAN PIT BULL,3,M,FALSE,Queens,11368
6514,6/23/2017,PIT BULL,4,M,FALSE,Queens,11354
6515,6/23/2017,PIT BULL,7,M,TRUE,Queens,11356
6516,6/18/2017,CHIWEENIE,NA,U,FALSE,Queens,11691
6517,6/26/2017,GERMAN SHEPHERD,1,M,TRUE,Queens,11385
6518,6/25/2017,PUG,5,M,FALSE,Queens,11368
6519,6/27/2017,TERRIER,6,F,FALSE,Queens,11367
6520,6/13/2017,GERMAN SHEPHERD,8,M,TRUE,Queens,11102
6521,6/26/2017,BORDER TERRIER,2,U,FALSE,Queens,11433
6522,6/24/2017,MALTESE,2,F,TRUE,Queens,11373
6523,6/27/2017,OTHER,NA,U,FALSE,Queens,11435
6524,6/28/2017,BORDER COLLIE,4,F,TRUE,Queens,11361
6525,6/28/2017,MORKIE,4,M,FALSE,Queens,11419
6526,6/27/2017,PIT BULL,NA,U,FALSE,Queens,11693
6527,6/28/2017,YORKSHIRE TERRIER,0.4,M,TRUE,Queens,11365
6528,6/21/2017,OTHER,NA,U,FALSE,Queens,11423
6529,6/29/2017,STAFFORDSHIRE TERR,9,M,TRUE,Queens,11105
6530,6/29/2017,CHIHUAHUA,7,M,FALSE,Queens,11357
6531,6/29/2017,GERMAN SHEPHERD,13,M,TRUE,Queens,11355
6532,7/2/2017,PIT BULL,NA,U,FALSE,Queens,11416
6533,7/1/2017,AMERICAN STAFF,6,F,TRUE,Queens,11422
6534,7/1/2017,POODLE,1,M,TRUE,Queens,11375
6535,7/2/2017,PIT BULL,NA,U,FALSE,Queens,11416
6536,7/3/2017,AMERICAN BULLY,0.9,M,FALSE,Queens,11419
6537,7/2/2017,AMERICAN PIT BULL,0.75,M,FALSE,Queens,11368
6538,7/4/2017,PIT BULL,NA,U,FALSE,Queens,11413
6539,7/3/2017,MALTESE,7,M,TRUE,Queens,11420
6540,7/5/2017,SHIH TZU,NA,U,FALSE,Queens,11102
6541,7/5/2017,JACK RUSS,3,M,TRUE,Queens,11419
6542,6/29/2017,PIT BULL,1.8,U,FALSE,Queens,11435
6543,6/30/2017,SIBERIAN HUSKY,NA,U,FALSE,Queens,11377
6544,6/29/2017,PIT BULL,NA,U,FALSE,Queens,11412
6545,7/5/2017,CENTRAL ASIAN SHEPHERD,1,M,FALSE,Queens,11435
6546,7/6/2017,OTHER,NA,U,FALSE,Queens,11104
6547,7/7/2017,OTHER,NA,U,FALSE,Queens,11385
6548,6/24/2017,GERMAN SHEPHERD,1,M,FALSE,Queens,11434
6549,7/7/2017,PIT BULL,1,M,TRUE,Queens,11691
6550,7/9/2017,AMERICAN BULLY,1,M,FALSE,Queens,11370
6551,7/8/2017,SHIH TZU,8,M,TRUE,Queens,11357
6552,7/9/2017,GOLDEN RETREIVER,7,M,TRUE,Queens,11417
6553,7/8/2017,ENGLIH BULLDOG,1,M,FALSE,Queens,11413
6554,7/10/2017,ROTTWEILER,1,M,FALSE,Queens,11385
6555,7/9/2017,MALTESE,7,F,TRUE,Queens,11373
6556,7/8/2017,YORKSHIRE TERRIER,7,M,TRUE,Queens,11101
6557,7/9/2017,GERMAN SHEPHERD,3,M,FALSE,Queens,11432
6558,7/10/2017,OTHER,NA,U,FALSE,Queens,11354
6559,7/11/2017,POMERANIAN,1,F,FALSE,Queens,11354
6560,7/11/2017,PIT BULL,8,M,FALSE,Queens,11435
6561,7/11/2017,PIT BULL,2,F,FALSE,Queens,11435
6562,7/11/2017,JAPANESE CHIN,2,M,FALSE,Queens,11368
6563,6/25/2017,PUG,2,M,FALSE,Queens,11423
6564,5/16/2017,PIT BULL,6,F,TRUE,Queens,11418
6565,5/16/2017,PIT BULL,2,F,TRUE,Queens,11418
6566,6/28/2017,PIT BULL,NA,U,FALSE,Queens,11691
6567,7/12/2017,MIXED BREED,1,M,TRUE,Queens,11377
6568,7/12/2017,TERRIER,4,M,TRUE,Queens,11422
6569,7/11/2017,BEAGLE,3,M,FALSE,Queens,11354
6570,7/12/2017,GERMAN SHEPHERD,NA,U,FALSE,Queens,11429
6571,7/13/2017,SCHNAUZER,10,F,FALSE,Queens,11378
6572,7/13/2017,POODLE,2,M,FALSE,Queens,11370
6573,7/13/2017,OTHER,NA,U,FALSE,Queens,11377
6574,7/14/2017,OTHER,NA,U,FALSE,Queens,11106
6575,7/5/2017,COCKER SPANIEL,NA,U,FALSE,Queens,11412
6576,7/15/2017,JACK RUSS,4,F,FALSE,Queens,11378
6577,7/16/2017,BOXER,1,F,TRUE,Queens,11368
6578,1/11/2017,OTHER,NA,U,FALSE,Queens,11365
6579,7/16/2017,SIBERIAN HUSKY,1,M,TRUE,Queens,11358
6580,7/17/2017,CHIHUAHUA,7,M,FALSE,Queens,11377
6581,7/14/2017,YORKSHIRE TERRIER,10,F,TRUE,Queens,11385
6582,7/15/2017,TERRIER,3,M,TRUE,Queens,11358
6583,7/15/2017,JACK RUSS,13,F,TRUE,Queens,11691
6584,7/16/2017,BEAGLE,1,F,TRUE,Queens,11361
6585,7/17/2017,PIT BULL,6,F,TRUE,Queens,11420
6586,6/17/2017,BEAGLE,4,M,FALSE,Queens,11367
6587,7/1/2017,CHINESE,4,M,TRUE,Queens,11368
6588,7/18/2017,PEKINGESE,7,F,FALSE,Queens,11365
6589,7/18/2017,OTHER,NA,U,FALSE,Queens,11434
6590,7/11/2017,AMERICAN PIT BULL,4,F,TRUE,Queens,11377
6591,7/15/2017,BICHON FRISE,2,F,TRUE,Queens,11370
6592,7/17/2017,OTHER,NA,U,FALSE,Queens,11428
6593,7/19/2017,OTHER,NA,U,FALSE,Queens,11365
6594,7/19/2017,AMERICAN PIT BULL,8,F,TRUE,Queens,11102
6595,7/8/2017,GERMAN SHEPHERD,7,M,TRUE,Queens,11694
6596,7/10/2017,STAFFORDSHIRE,6,F,TRUE,Queens,11413
6597,7/9/2017,PIT BULL,NA,U,FALSE,Queens,11428
6598,7/20/2017,POODLE,9,M,TRUE,Queens,11368
6599,7/20/2017,LHASA APSO,6,M,TRUE,Queens,11415
6600,7/21/2017,OTHER,NA,U,FALSE,Queens,11377
6601,7/21/2017,PIT BULL,NA,U,FALSE,Queens,11417
6602,7/22/2017,MALTIPOO,2,M,FALSE,Queens,11419
6603,7/21/2017,OTHER,NA,U,FALSE,Queens,11415
6604,7/21/2017,OTHER,NA,U,FALSE,Queens,11356
6605,7/15/2017,BULL DOG,NA,U,FALSE,Queens,11691
6606,7/18/2017,PIT BULL,3,M,FALSE,Queens,11102
6607,7/15/2017,PIT BULL,NA,F,FALSE,Queens,11413
6608,7/25/2017,COCKER SPANIEL,NA,M,TRUE,Queens,11377
6609,7/25/2017,YORKSHIRE TERRIER,13,M,FALSE,Queens,11417
6610,7/26/2017,BEAGLE,5,M,TRUE,Queens,11421
6611,6/28/2017,OTHER,NA,U,FALSE,Queens,11413
6612,7/26/2017,GERMAN SHEPHERD,7,M,FALSE,Queens,11426
6613,7/17/2017,BICHON FRISE,2,M,TRUE,Queens,11354
6614,7/26/2017,CANE,NA,U,FALSE,Queens,11416
6615,7/23/2017,CHIHUAHUA,5,M,FALSE,Queens,11368
6616,7/22/2017,MORKIE,16,M,TRUE,Queens,11434
6617,7/27/2017,OTHER,NA,U,FALSE,Queens,11360
6618,7/27/2017,"Shar-Pei, Chinese",1,M,FALSE,Queens,11417
6619,7/24/2017,FRENCH POODLE,7,M,TRUE,Queens,11432
6620,7/28/2017,JACK RUSS,10,M,TRUE,Queens,11105
6621,7/30/2017,POODLE,6,F,FALSE,Queens,11375
6622,7/29/2017,COCKAPOO,3,M,TRUE,Queens,11377
6623,7/29/2017,OTHER,NA,U,FALSE,Queens,11421
6624,7/29/2017,PIT BULL,NA,U,FALSE,Queens,11377
6625,7/31/2017,CANE,0.7,M,FALSE,Queens,11361
6626,7/31/2017,SHIH TZU,8,M,TRUE,Queens,11367
6627,7/31/2017,SPANIEL,2,M,TRUE,Queens,11102
6628,8/1/2017,GERMAN SHEPHERD,4,F,FALSE,Queens,11419
6629,8/1/2017,MIXED BREED,4,F,FALSE,Queens,11368
6630,7/30/2017,DOGO,1,M,FALSE,Queens,11423
6631,8/2/2017,AMERICAN PIT BULL,4,F,TRUE,Queens,11369
6632,8/3/2017,OTHER,NA,U,FALSE,Queens,11422
6633,8/2/2017,BULL DOG,3,M,FALSE,Queens,11374
6634,8/3/2017,PIT BULL,NA,U,FALSE,Queens,11366
6635,8/4/2017,PIT BULL,2,F,FALSE,Queens,11434
6636,8/4/2017,PIT BULL,0.75,M,FALSE,Queens,11434
6637,8/4/2017,PIT BULL,2.75,M,FALSE,Queens,11434
6638,8/4/2017,PIT BULL,2.75,M,FALSE,Queens,11434
6639,7/28/2017,BOXER,NA,U,FALSE,Queens,11354
6640,8/5/2017,OTHER,NA,U,FALSE,Queens,11693
6641,8/5/2017,OTHER,NA,U,FALSE,Queens,11378
6642,8/6/2017,GERMAN SHEPHERD,2,F,TRUE,Queens,11368
6643,8/7/2017,OTHER,NA,U,FALSE,Queens,11377
6644,8/8/2017,MIXED BREED,5,F,FALSE,Queens,11413
6645,8/8/2017,PIT BULL,3,M,TRUE,Queens,11412
6646,8/8/2017,BOSTON TERRIER,1,M,TRUE,Queens,11419
6647,8/8/2017,BOSTON TERRIER,1,M,TRUE,Queens,11419
6648,8/4/2017,MALTESE,5,M,TRUE,Queens,11361
6649,8/10/2017,POMERANIAN,4,M,TRUE,Queens,11362
6650,8/11/2017,SIBERIAN HUSKY,NA,U,FALSE,Queens,11368
6651,8/9/2017,YORKSHIRE TERRIER,5,F,TRUE,Queens,11370
6652,8/11/2017,DOBERMAN,4,F,FALSE,Queens,11354
6653,8/1/2017,STAFFORDSHIRE,3,F,TRUE,Queens,11414
6654,8/12/2017,ROTTWEILER,NA,U,FALSE,Queens,11434
6655,8/12/2017,ROTTWEILER,2,M,FALSE,Queens,11368
6656,8/12/2017,PIT BULL,2,F,TRUE,Queens,11375
6657,8/13/2017,MALTESE,7,M,TRUE,Queens,11372
6658,8/13/2017,LABRADOR,2,M,TRUE,Queens,11413
6659,8/13/2017,Shetland Sheepdog,9,M,TRUE,Queens,11004
6660,8/2/2017,SAINT BERNARD,NA,U,FALSE,Queens,11435
6661,8/14/2017,CHIHUAHUA,1,M,TRUE,Queens,11373
6662,8/15/2017,BEAGLE,1,M,FALSE,Queens,11432
6663,8/15/2017,JINDO,10,M,TRUE,Queens,11421
6664,8/15/2017,OTHER,NA,U,FALSE,Queens,11435
6665,8/16/2017,PIT BULL,2,M,TRUE,Queens,11385
6666,8/16/2017,SHIBA INU,5,M,TRUE,Queens,11361
6667,8/16/2017,OTHER,NA,U,FALSE,Queens,11104
6668,8/15/2017,POODLE,5,M,TRUE,Queens,11368
6669,8/17/2017,FRENCH POODLE,2,F,FALSE,Queens,11417
6670,8/18/2017,SHIH TZU,10,M,TRUE,Queens,11365
6671,8/17/2017,MALTESE,6,M,TRUE,Queens,11372
6672,8/14/2017,OTHER,NA,U,FALSE,Queens,11373
6673,8/17/2017,POODLE,NA,U,FALSE,Queens,11433
6674,8/15/2017,SHIH TZU,NA,U,TRUE,Queens,11436
6675,8/17/2017,AMERICAN PIT BULL,12,F,TRUE,Queens,11385
6676,8/19/2017,WEST HIGHLAND,12,M,TRUE,Queens,11357
6677,8/20/2017,BICHON FRISE,3,M,FALSE,Queens,11357
6678,8/21/2017,AMERICAN PIT BULL,10,M,TRUE,Queens,11367
6679,8/16/2017,DOBERMAN,5,M,FALSE,Queens,11378
6680,8/21/2017,POMERANIAN,10,M,FALSE,Queens,11364
6681,8/7/2017,LABRADOR,13,M,TRUE,Queens,11366
6682,8/22/2017,AMERICAN PIT BULL,7,M,FALSE,Queens,11364
6683,8/20/2017,OTHER,NA,U,FALSE,Queens,11420
6684,8/23/2017,PUG,NA,U,FALSE,Queens,11385
6685,8/24/2017,PIT BULL,NA,U,FALSE,Queens,11418
6686,8/22/2017,BULL DOG,0.8,M,FALSE,Queens,11375
6687,8/24/2017,GERMAN SHEPHERD,8,M,TRUE,Queens,11421
6688,8/25/2017,BICHON FRISE,3,M,FALSE,Queens,11357
6689,8/27/2017,OTHER,NA,U,FALSE,Queens,11362
6690,8/27/2017,MALTESE,2,M,FALSE,Queens,11433
6691,8/26/2017,JACK RUSS,3,M,FALSE,Queens,11368
6692,8/24/2017,PIT BULL,1,F,FALSE,Queens,11412
6693,8/20/2017,PUG,5,M,FALSE,Queens,11368
6694,8/29/2017,CORGI,0.7,M,FALSE,Queens,11412
6695,8/28/2017,PIT BULL,4,F,TRUE,Queens,11691
6696,8/30/2017,SHIH TZU,2,M,TRUE,Queens,11427
6697,8/30/2017,SIBERIAN HUSKY,12,F,TRUE,Queens,11430
6698,8/31/2017,PIT BULL,NA,U,FALSE,Queens,11101
6699,8/31/2017,COCKAPOO,3,M,TRUE,Queens,11414
6700,8/31/2017,SHIH TZU,13,M,FALSE,Queens,11420
6701,9/4/2017,PIT BULL,3,F,TRUE,Queens,11415
6702,8/31/2017,MALTESE,5,M,TRUE,Queens,11103
6703,9/4/2017,MIXED BREED,4,M,TRUE,Queens,11106
6704,9/1/2017,PIT BULL,NA,U,FALSE,Queens,11434
6705,9/2/2017,COCKER SPANIEL,NA,U,FALSE,Queens,11354
6706,9/1/2017,MALTESE,NA,U,FALSE,Queens,11432
6707,9/3/2017,PIT BULL,NA,U,FALSE,Queens,11102
6708,9/4/2017,CHIHUAHUA,NA,U,FALSE,Queens,11104
6709,9/4/2017,OTHER,NA,U,FALSE,Queens,11421
6710,9/5/2017,OTHER,NA,U,FALSE,Queens,11420
6711,9/5/2017,Wheaton Terrier,6,M,TRUE,Queens,11377
6712,9/6/2017,OTHER,NA,U,FALSE,Queens,11358
6713,9/5/2017,YORKSHIRE TERRIER,0.3,M,FALSE,Queens,11355
6714,9/6/2017,ROTTWEILER,1,M,FALSE,Queens,11693
6715,7/30/2017,OTHER,NA,U,FALSE,Queens,11354
6716,9/6/2017,PIT BULL,NA,U,FALSE,Queens,11368
6717,9/7/2017,COCKER SPANIEL,4,M,TRUE,Queens,11102
6718,8/11/2017,OTHER,NA,U,FALSE,Queens,11374
6719,9/9/2017,OTHER,NA,U,FALSE,Queens,11433
6720,9/9/2017,PUG,NA,U,FALSE,Queens,11377
6721,9/10/2017,GERMAN SHEPHERD,6,M,TRUE,Queens,11357
6722,9/10/2017,POMERANIAN,2,M,FALSE,Queens,11372
6723,9/11/2017,PIT BULL,7,F,TRUE,Queens,11435
6724,9/7/2017,TERRIER,1,M,TRUE,Queens,11367
6725,9/12/2017,POODLE,8,M,TRUE,Queens,11374
6726,9/11/2017,CHIHUAHUA,NA,M,FALSE,Queens,11363
6727,9/11/2017,MIXED BREED,NA,U,FALSE,Queens,11354
6728,9/13/2017,AMERICAN PIT BULL,0.8,M,FALSE,Queens,11435
6729,9/13/2017,COATED XOLO,2,F,TRUE,Queens,11369
6730,9/13/2017,LABRADOR,8,F,TRUE,Queens,11427
6731,9/14/2017,PIT BULL,1,M,FALSE,Queens,11434
6732,9/3/2017,PIT BULL,0.6,M,FALSE,Queens,11377
6733,9/13/2017,ROTTWEILER,3,M,FALSE,Queens,11385
6734,9/14/2017,PIT BULL,NA,U,FALSE,Queens,11433
6735,9/15/2017,SIBERIAN HUSKY,NA,U,FALSE,Queens,11377
6736,9/17/2017,SHIBA INU,1,F,FALSE,Queens,11355
6737,9/16/2017,GOLDEN RETREIVER,NA,U,FALSE,Queens,11355
6738,9/17/2017,GERMAN SHEPHERD,5,M,FALSE,Queens,11421
6739,9/16/2017,SHIH TZU,3,F,FALSE,Queens,11369
6740,9/16/2017,POMERANIAN,6,M,TRUE,Queens,11104
6741,9/17/2017,CANE,2,M,TRUE,Queens,11379
6742,8/19/2017,OTHER,NA,U,FALSE,Queens,11364
6743,9/14/2017,JACK RUSS,3,M,FALSE,Queens,11358
6744,9/17/2017,AMERICAN STAFF,2,F,TRUE,Queens,11358
6745,9/9/2017,OTHER,NA,U,FALSE,Queens,11354
6746,9/14/2017,COCKER SPANIEL,2,M,FALSE,Queens,11354
6747,9/18/2017,LABRADOR,2,U,FALSE,Queens,11375
6748,9/20/2017,ROTTWEILER,NA,U,FALSE,Queens,11105
6749,9/19/2017,LHASA APSO,15,F,TRUE,Queens,11372
6750,9/20/2017,CHIHUAHUA,5,M,FALSE,Queens,11372
6751,9/15/2017,OTHER,NA,U,FALSE,Queens,11367
6752,9/20/2017,YORKSHIRE TERRIER,2,M,TRUE,Queens,11355
6753,9/20/2017,OTHER,NA,U,FALSE,Queens,11103
6754,9/21/2017,AMERICAN STAFF,2,M,FALSE,Queens,11418
6755,9/21/2017,AMERICAN STAFF,2,M,FALSE,Queens,11418
6756,9/13/2017,PIT BULL,1,F,FALSE,Queens,11434
6757,9/22/2017,POMERANIAN,6,F,TRUE,Queens,11372
6758,9/24/2017,PIT BULL,NA,U,FALSE,Queens,11368
6759,9/24/2017,OTHER,NA,U,FALSE,Queens,11373
6760,9/22/2017,SHIH TZU,8,M,FALSE,Queens,11417
6761,9/25/2017,PUG,11,M,TRUE,Queens,11358
6762,9/22/2017,SIBERIAN HUSKY,NA,U,FALSE,Queens,11372
6763,9/22/2017,POINTER,NA,U,FALSE,Queens,11377
6764,9/23/2017,MIXED BREED,3,F,TRUE,Queens,11365
6765,9/25/2017,AMERICAN PIT BULL,1,F,FALSE,Queens,11373
6766,9/24/2017,GERMAN SHEPHERD,0.6,F,TRUE,Queens,11375
6767,9/25/2017,GERMAN SHEPHERD,4,M,TRUE,Queens,11370
6768,9/25/2017,PIT BULL,4,M,FALSE,Queens,11357
6769,9/26/2017,AMERICAN STAFF,2,F,TRUE,Queens,11105
6770,9/26/2017,MALTESE,NA,U,FALSE,Queens,11421
6771,9/27/2017,OTHER,NA,U,FALSE,Queens,11372
6772,10/1/2017,BEAGLE,0.8,M,FALSE,Queens,11106
6773,9/30/2017,PIT BULL,0.6,F,FALSE,Queens,11429
6774,9/28/2017,MIXED BREED,3,F,TRUE,Queens,11697
6775,9/27/2017,OTHER,NA,U,FALSE,Queens,11436
6776,10/1/2017,PIT BULL,4,M,FALSE,Queens,11691
6777,10/4/2017,AMERICAN PIT BULL,NA,U,FALSE,Queens,11365
6778,9/22/2017,PIT BULL,3,M,FALSE,Queens,11385
6779,9/29/2017,BULL DOG,3,M,FALSE,Queens,11354
6780,9/30/2017,JINDO,3,F,TRUE,Queens,11373
6781,10/6/2017,POMERANIAN,0.5,M,TRUE,Queens,11433
6782,10/1/2017,JACK RUSS,4,M,FALSE,Queens,11368
6783,10/6/2017,POODLE,3,F,FALSE,Queens,11368
6784,10/5/2017,OTHER,NA,U,FALSE,Queens,11375
6785,10/8/2017,PIT BULL,3,M,TRUE,Queens,11103
6786,10/9/2017,SIBERIAN HUSKY,4,F,FALSE,Queens,11354
6787,10/9/2017,AMERICAN PIT BULL,1,M,FALSE,Queens,11368
6788,9/15/2017,SIBERIAN HUSKY,4,F,TRUE,Queens,11365
6789,9/1/2017,SHIH TZU,8,M,TRUE,Queens,11357
6790,10/12/2017,AMERICAN PIT BULL,6,M,FALSE,Queens,11420
6791,10/11/2017,WEST HIGHLAND,2,M,TRUE,Queens,11435
6792,10/12/2017,MALTESE,3,F,FALSE,Queens,11356
6793,10/11/2017,COCKER SPANIEL,4,M,TRUE,Queens,11377
6794,10/13/2017,OTHER,NA,U,FALSE,Queens,11375
6795,10/12/2017,PIT BULL,NA,U,FALSE,Queens,11435
6796,10/15/2017,BULL DOG,4,M,FALSE,Queens,11369
6797,10/16/2017,OTHER,NA,U,FALSE,Queens,11106
6798,10/13/2017,PIT BULL,1,M,TRUE,Queens,11691
6799,10/7/2017,PIT BULL,11,M,TRUE,Queens,11418
6800,10/18/2017,AMERICAN PIT BULL,5,F,TRUE,Queens,11417
6801,10/18/2017,DACHSHUND,5,M,TRUE,Queens,11420
6802,10/17/2017,POMERANIAN,5,M,FALSE,Queens,11368
6803,10/22/2017,SHIH TZU,6,M,TRUE,Queens,11358
6804,10/21/2017,DOBERMAN,4,M,FALSE,Queens,11414
6805,10/21/2017,SHIH TZU,15,F,TRUE,Queens,11373
6806,10/21/2017,SIBERIAN HUSKY,3,M,FALSE,Queens,11004
6807,10/21/2017,PIT BULL,NA,U,FALSE,Queens,11432
6808,10/21/2017,SHEPHERD,6,M,TRUE,Queens,11423
6809,10/22/2017,BOXER,5,M,TRUE,Queens,11106
6810,10/21/2017,GOLDEN RETREIVER,5,F,FALSE,Queens,11385
6811,10/22/2017,OTHER,NA,U,FALSE,Queens,11106
6812,10/21/2017,OTHER,NA,U,FALSE,Queens,11697
6813,10/23/2017,GERMAN SHEPHERD,8,M,TRUE,Queens,11435
6814,10/22/2017,SHIH TZU,4,M,FALSE,Queens,11372
6815,10/18/2017,OTHER,NA,U,FALSE,Queens,11377
6816,10/23/2017,COCKER SPANIEL,7,M,FALSE,Queens,11435
6817,10/23/2017,PIT BULL,8,M,TRUE,Queens,11358
6818,10/25/2017,SHIH TZU,3,M,TRUE,Queens,11106
6819,10/24/2017,GERMAN SHEPHERD,3,F,FALSE,Queens,11368
6820,10/28/2017,LABRADOR,NA,U,FALSE,Queens,11419
6821,10/26/2017,YORKSHIRE TERRIER,4,F,FALSE,Queens,11369
6822,10/28/2017,OTHER,NA,U,FALSE,Queens,11433
6823,10/28/2017,BICHON FRISE,1,M,TRUE,Queens,11377
6824,10/28/2017,AMERICAN PIT BULL,3,M,TRUE,Queens,11361
6825,10/28/2017,LABRADOR,7,M,TRUE,Queens,11106
6826,10/30/2017,LABRADOR,0.7,F,TRUE,Queens,11377
6827,10/30/2017,PIT BULL,NA,U,FALSE,Queens,11358
6828,10/30/2017,CHIHUAHUA,7,M,TRUE,Queens,11426
6829,8/28/2017,YORKSHIRE TERRIER,2,M,TRUE,Queens,11379
6830,10/8/2017,YORKSHIRE TERRIER,2,M,TRUE,Queens,11379
6831,10/21/2017,PIT BULL,3,M,TRUE,Queens,11365
6832,10/30/2017,BULL DOG,3,M,TRUE,Queens,11378
6833,10/29/2017,PIT BULL,NA,U,FALSE,Queens,11385
6834,10/12/2017,LABRADOR,14,U,FALSE,Queens,11355
6835,10/31/2017,CHIHUAHUA,1,M,FALSE,Queens,11368
6836,10/31/2017,COCKER SPANIEL,2,M,TRUE,Queens,11373
6837,11/1/2017,BICHON FRISE,1,M,FALSE,Queens,11373
6838,11/2/2017,HOUND,3,M,TRUE,Queens,11104
6839,11/2/2017,SCHNAUZER,9,M,TRUE,Queens,11102
6840,11/4/2017,MIXED BREED,5,M,TRUE,Queens,11429
6841,11/3/2017,CHIHUAHUA,NA,U,FALSE,Queens,11691
6842,11/7/2017,YORKIE,4,M,TRUE,Queens,11368
6843,11/4/2017,OTHER,NA,U,FALSE,Queens,11385
6844,11/8/2017,SHIBA INU,9,M,TRUE,Queens,11368
6845,11/8/2017,PIT BULL,2,M,TRUE,Queens,11368
6846,11/10/2017,MALTESE,12,F,FALSE,Queens,11355
6847,11/10/2017,AMERICAN PIT BULL,2,F,FALSE,Queens,11367
6848,11/10/2017,LABRADOR,2,M,FALSE,Queens,11433
6849,11/11/2017,COCKER SPANIEL,7,F,TRUE,Queens,11364
6850,11/12/2017,BULL DOG,NA,U,FALSE,Queens,11429
6851,11/11/2017,PIT BULL,NA,U,FALSE,Queens,11417
6852,11/13/2017,BEAGLE,NA,M,TRUE,Queens,11365
6853,11/13/2017,LABRADOR,NA,U,FALSE,Queens,11417
6854,11/15/2017,PIT BULL,3,M,FALSE,Queens,11367
6855,11/15/2017,MIXED BREED,4,M,TRUE,Queens,11360
6856,11/15/2017,CHIHUAHUA,12,F,TRUE,Queens,11356
6857,11/16/2017,AMERICAN BULLY,2,F,TRUE,Queens,11377
6858,11/17/2017,OTHER,NA,U,FALSE,Queens,11356
6859,11/18/2017,MALTESE,7,M,TRUE,Queens,11364
6860,11/17/2017,BULL DOG,1,M,FALSE,Queens,11412
6861,11/19/2017,BULL DOG,1,M,FALSE,Queens,11354
6862,11/19/2017,OTHER,NA,U,FALSE,Queens,11414
6863,11/17/2017,OTHER,NA,U,FALSE,Queens,11427
6864,11/17/2017,ENGLIH BULLDOG,0.75,F,FALSE,Queens,11364
6865,11/20/2017,SHIH TZU,3,M,FALSE,Queens,11434
6866,11/22/2017,GERMAN SHEPHERD,NA,U,FALSE,Queens,11420
6867,11/22/2017,TERRIER,NA,U,FALSE,Queens,11368
6868,11/21/2017,BOSTON TERRIER,9,F,TRUE,Queens,11105
6869,11/22/2017,PEKINGESE,7,M,TRUE,Queens,11354
6870,11/24/2017,SHIH TZU,2,M,FALSE,Queens,11432
6871,11/8/2017,CHIHUAHUA,13,F,TRUE,Queens,11357
6872,11/19/2017,LABRADOR,8,M,TRUE,Queens,11372
6873,10/30/2017,GERMAN SHEPHERD,3,M,FALSE,Queens,11432
6874,11/28/2017,SIBERIAN HUSKY,4,F,TRUE,Queens,11364
6875,11/27/2017,AMERICAN PIT BULL,4,F,TRUE,Queens,11356
6876,11/30/2017,BOSTON TERRIER,8,F,TRUE,Queens,11373
6877,12/2/2017,LABRADOR,NA,U,FALSE,Queens,11372
6878,12/3/2017,YORKSHIRE TERRIER,NA,U,FALSE,Queens,11427
6879,11/17/2017,YORKSHIRE TERRIER,NA,U,FALSE,Queens,11419
